SKU_NAME,unitem2,keyword,color,day_avg,sum_revenue,discount_avg,tag_price,tagprice_level,dc_rate_level,sum_revenue_level,avg_revenue,avg_revenue_level,material,rate_salezero,sum_salescount,avg_salescount,highavg_salescount,steady,spot,popitem,SKU_CODE,BRAND_NAME
래글런 원피스(7B25980),래글런원피스,기타  ,GERY GERY             ,158,237000,6.172468354,23700,tagprice0_25,dc_rate0_25,sum_revenue0_25,1500,avg_revenue0_25,면 면                ,97.46835443,10,0.063291139,4,기타,기타,기타,7B25980,NEPA
NV레이어드 원피스(HOS12NA52M-NV),레이어드원피스,레이어드  ,NV              ,158,177822000,10.85443038,178000,tagprice25_50,dc_rate25_50,sum_revenue75_100,1125455.696,avg_revenue75_100,폴리에스터 레이온  폴리우레탄               ,67.72151899,999,6.32278481,32,steady,spot,인기상품,HOS12NA52M-NV,HAZZYSKIDS
[KIDS] 배색 홀가먼트 니트 드레스,배색홀가먼트니트드레스,니트  ,#ABAB #C             ,106,525000,0,175000,tagprice25_50,dc_rate0_25,sum_revenue0_25,4952.830189,avg_revenue0_25,면                ,97.16981132,3,0.028301887,3,기타,기타,기타,CM1I1KOP242C,theCASHMERE
HNS13NA53MMIV 여아 A라인 져지 원피스,여아라인져지원피스,기타  ,아이보리              ,154,532800,11.07175325,88800,tagprice0_25,dc_rate25_50,sum_revenue0_25,3459.74026,avg_revenue0_25,면 폴리에스터  폴리우레탄  폴리에스터  레이온  폴리우레탄            ,98.7012987,6,0.038961039,2,기타,기타,기타,HNS13NA53MMIV,HAZZYSKIDS
HNS12NA54MMMBG 여아 우븐 전타 원피스,여아우븐전타원피스,기타  ,베이지              ,154,2877600,11.05422078,130800,tagprice25_50,dc_rate25_50,sum_revenue25_50,18685.71429,avg_revenue0_25,면 폴리에스터  폴리에스터               ,93.50649351,22,0.142857143,10,기타,기타,기타,HNS12NA54MMMBG,HAZZYSKIDS
트렌치형 원피스(HNS12NA54M-BG),트렌치형원피스,기타  ,베이지              ,152,4578000,14.35289474,130800,tagprice25_50,dc_rate25_50,sum_revenue25_50,30118.42105,avg_revenue25_50,면 폴리에스터                ,81.57894737,35,0.230263158,28,steady,기타,인기상품,HNS12NA54M-BG,HAZZYSKIDS
IV선염 A라인 원피스(HNS13NA55M-IV),선염라인원피스,기타  ,아이보리              ,152,5328000,14.07881579,88800,tagprice0_25,dc_rate25_50,sum_revenue25_50,35052.63158,avg_revenue25_50,면 폴리에스터  폴리우레탄               ,78.94736842,60,0.394736842,32,steady,spot,인기상품,HNS13NA53M-IV,HAZZYSKIDS
BU튜닉 원피스(HOS53NA56M-BU),튜닉원피스,기타  ,BU              ,150,145960000,14.87333333,178000,tagprice25_50,dc_rate50_75,sum_revenue75_100,973066.6667,avg_revenue75_100,면                ,75.33333333,820,5.466666667,27,steady,spot,인기상품,HOS53NA56M-BU,HAZZYSKIDS
키즈 리틀 스타 라운지 세트 NT7UJ21,키즈리틀스타라운지세트,기타  ,PIN NAY GRY            ,145,62400000,16.56668966,65000,tagprice0_25,dc_rate50_75,sum_revenue75_100,430344.8276,avg_revenue75_100,면 면                ,70.34482759,960,6.620689655,31,steady,spot,인기상품,NT7UJ21,NORTHFACE
18 S/S TGMS1OZS26D0 피케 폴로 원피스,피케폴로원피스,기타  ,블랙 핑크 레드 그레이           ,143,38456000,28.49230769,92000,tagprice0_25,dc_rate75_100,sum_revenue75_100,268923.0769,avg_revenue75_100,면 폴리우레탄                ,72.02797203,418,2.923076923,12,steady,기타,기타,TGMS1OZS26D0,TOMMYHILFIGERKIDS
[KIDS] 홀가먼트 니트 드레스,홀가먼트니트드레스,니트  ,#EDBD #FBFAEA             ,95,1950000,0,195000,tagprice50_75,dc_rate0_25,sum_revenue0_25,20526.31579,avg_revenue0_25,캐시미어 면  캐시미어  면              ,90.52631579,10,0.105263158,9,기타,기타,기타,CM1I1KOP244C,theCASHMERE
네파키즈 18SS이디스 라운드 티셔츠 KED5300,네파키즈이디스라운드티셔츠,셔츠  ,라임  민트 핑크 포세이돈 블루         ,134,1600000,7.126865672,25000,tagprice0_25,dc_rate0_25,sum_revenue0_25,11940.29851,avg_revenue0_25,폴리에스터 폴리                ,95.52238806,64,0.47761194,6,기타,기타,기타,KED5300,NEPA
여아 롱후드 풀오버DKHD32741,여아롱후드풀오버,롱  ,멜란지그레이MG 핑크PK 핑크PK 멜란지그레이MG           ,22,0,0,79000,tagprice0_25,dc_rate0_25,sum_revenue0_25,0,avg_revenue0_25,폴리에스터 면  폴리우레탄  폴리에스터  면  폴리우레탄            ,100,0,0,0,기타,기타,기타,DKHD32741,DISCOVERY
"BELA (벨라) 키즈 원피스 / 아동롱티,티셔츠,반팔 (JWP17284)",벨라키즈원피스아동롱티티셔츠반팔,셔츠 롱 ,분홍색 노랑색 분홍색미분류 노랑색           ,71,117000,0,39000,tagprice0_25,dc_rate0_25,sum_revenue0_25,1647.887324,avg_revenue0_25,폴리우레탄                ,95.77464789,3,0.042253521,3,기타,기타,기타,JWP17284,EIDER
TUMS1TDE51A0 (여성스티치 청 스커트),여성스티치청스커트,기타  ,데님              ,136,6512000,23.14970588,148000,tagprice25_50,dc_rate75_100,sum_revenue25_50,47882.35294,avg_revenue25_50,면 폴리에스터                ,94.85294118,44,0.323529412,7,기타,기타,기타,TUMS1TDE51A0,TOMMYHILFIGER
배르 원피스 (N181MSE004),배르원피스,기타  ,그린 그린             ,137,11960000,33.45043796,299000,tagprice75_100,dc_rate75_100,sum_revenue50_75,87299.27007,avg_revenue50_75,폴리에스터 폴리우레탄  폴리에스터  폴리에스터  폴리우레탄  폴리에스터            ,94.89051095,40,0.291970803,7,기타,기타,기타,N181MSE004,NICECLAUP
더더 스커트 (N181MSD003),더더스커트,기타  ,베이지 블랙             ,136,13134000,32.76676471,199000,tagprice50_75,dc_rate75_100,sum_revenue50_75,96573.52941,avg_revenue50_75,모 폴리에스터  폴리우레탄  폴리에스터              ,96.32352941,66,0.485294118,5,기타,기타,기타,N181MSD003,NICECLAUP
여성 데님 드레스(J207362),여성데님드레스,데님  ,데님블루              ,135,1592000,24.03288889,199000,tagprice50_75,dc_rate75_100,sum_revenue0_25,11792.59259,avg_revenue0_25,면                ,97.03703704,8,0.059259259,4,기타,기타,기타,J207362,CALVINKLEINJEANS
랄프 로렌 베이비 폰테 플러터슬리브 드레스(CWPODRSO3D10135B82),랄프로렌베이비폰테플러터슬리브드레스,기타  ,뉴포트 네이비             ,135,1308000,6.044444444,109000,tagprice0_25,dc_rate0_25,sum_revenue0_25,9688.888889,avg_revenue0_25,코튼 폴리에스터                ,97.03703704,12,0.088888889,4,기타,기타,기타,CWPODRSO3D10135B82,RALPHLAUREN
샬랄라 여신원피스(LGOPIC99),샬랄라여신원피스,기타  ,핑크 블루 블루 핑크           ,136,44213000,23.12705882,179000,tagprice25_50,dc_rate75_100,sum_revenue75_100,325095.5882,avg_revenue75_100,폴리에스터                ,89.70588235,247,1.816176471,12,기타,기타,기타,LGOPIC99,LYNN
여성스럽고 러블리한원피스(LGOPIC98),여성스럽고러블리한원피스,기타  ,블루 네이비 네이비 블루           ,136,18079000,13.41176471,179000,tagprice25_50,dc_rate25_50,sum_revenue50_75,132933.8235,avg_revenue50_75,폴리에스터                ,92.64705882,101,0.742647059,7,기타,기타,기타,LGOPIC98,LYNN
숄더 포인트 타이넥 드레스,숄더포인트타이넥드레스,포인트  ,# #FBFAEA             ,87,15950000,0,725000,tagprice75_100,dc_rate0_25,sum_revenue50_75,183333.3333,avg_revenue75_100,폴리에스터 견  레이온  폴리에스터              ,81.6091954,22,0.252873563,16,steady,기타,기타,MN1I1WOP429W,MINE
벨티드 텍스처 블록 드레스,벨티드텍스처블록드레스,벨트  ,#BE              ,85,2175000,8.117647059,435000,tagprice75_100,dc_rate0_25,sum_revenue0_25,25588.23529,avg_revenue25_50,폴리에스터 폴리에스터  폴리에스터               ,94.11764706,5,0.058823529,5,기타,기타,기타,SJ1I1WDR912W,SJSJ
컬러 칼라 플로럴 드레스,컬러칼라플로럴드레스,플로랄  ,#FBD              ,87,5250000,8.620689655,375000,tagprice75_100,dc_rate0_25,sum_revenue25_50,60344.82759,avg_revenue50_75,폴리에스터 폴리에스터  폴리우레탄  폴리에스터              ,87.35632184,14,0.16091954,11,기타,기타,기타,SJ1I1WOP961W,SJSJ
드레이프 랩 드레스,드레이프랩드레스,랩  ,#EDC #BE             ,86,9940000,8.720930233,355000,tagprice75_100,dc_rate0_25,sum_revenue50_75,115581.3953,avg_revenue50_75,면                ,73.25581395,28,0.325581395,23,steady,기타,인기상품,SJ1I1WOP962W,SJSJ
백 버튼 컬러 커프스 드레스,백버튼컬러커프스드레스,버튼  ,# #ECC             ,87,6750000,8.620689655,375000,tagprice75_100,dc_rate0_25,sum_revenue25_50,77586.2069,avg_revenue50_75,폴리에스터 레이온  면  폴리에스터  폴리에스터  면  레이온  폴리에스터  폴리우레탄  면  폴리에스터       ,85.05747126,18,0.206896552,13,steady,기타,기타,SJ1I1WOP963W,SJSJ
허리 셔링 포인트원피스(SWWOPH10090),허리셔링포인트원피스,포인트  ,네이트 라이트그레이 네이비            ,136,10902000,18.39786765,79000,tagprice0_25,dc_rate50_75,sum_revenue50_75,80161.76471,avg_revenue50_75,폴리에스터 레이온  폴리우레탄  모              ,89.70588235,138,1.014705882,4,기타,기타,기타,SWWOPH10090,SHESMISS
HSDR8B408 별프린트 밴딩 반소매 원피스,별프린트밴딩반소매원피스,프린트  ,네이비 네이비             ,136,3390000,19.81919118,339000,tagprice75_100,dc_rate50_75,sum_revenue25_50,24926.47059,avg_revenue25_50,폴리에스터                ,96.32352941,10,0.073529412,5,기타,기타,기타,HSDR8B408,HAZZYSLADIES
라인포인트원피스(LGOPID9700),라인포인트원피스,포인트  ,핑크 네이비 그레이            ,136,0,11.94558824,169000,tagprice25_50,dc_rate25_50,sum_revenue0_25,0,avg_revenue0_25,폴리에스터                ,100,0,0,0,기타,기타,기타,LGOPID9700,LYNN
블랙 골지 슬림핏 니트원피스(JSSW8B851BK),블랙골지슬림핏니트원피스,니트 슬림 ,블랙 블랙 블랙            ,136,998000,13.81772059,499000,tagprice75_100,dc_rate25_50,sum_revenue0_25,7338.235294,avg_revenue0_25,레이온 나일론  레이온  나일론  레이온  나일론            ,99.26470588,2,0.014705882,1,기타,기타,기타,JSSW8B851BK,JILLSTUART
블랙 골지 슬림핏 니트원피스(JSSW8B851BK),블랙골지슬림핏니트원피스,니트 슬림 ,블랙 블랙 블랙            ,136,998000,13.81772059,499000,tagprice75_100,dc_rate25_50,sum_revenue0_25,7338.235294,avg_revenue0_25,레이온 나일론  레이온  나일론  레이온  나일론            ,99.26470588,2,0.014705882,1,기타,기타,기타,JSSW8B851BK,JILLSTUARTNEWYORKWOMEN
소매리본 데님 원피스(SSMOPH10010),소매리본데님원피스,리본 데님 ,블루              ,63,6270000,21.47650794,114000,tagprice0_25,dc_rate50_75,sum_revenue25_50,99523.80952,avg_revenue50_75,마 레이온  면               ,84.12698413,55,0.873015873,8,steady,기타,기타,SSMOPH10010,SHESMISS
베이직 소매 프린트 원피스(SWWOPH10170),베이직소매프린트원피스,프린트  ,네이비 라이트베이지             ,51,12375000,32.8954902,99000,tagprice0_25,dc_rate75_100,sum_revenue50_75,242647.0588,avg_revenue75_100,레이온 폴리우레탄                ,82.35294118,125,2.450980392,4,steady,기타,기타,SWWOPH10170,SHESMISS
스카프장식나팔소매원피스(GI2A0OP22),스카프장식나팔소매원피스,장식  ,네이비 오렌지 네이비 오렌지           ,134,43143000,22.20626866,219000,tagprice50_75,dc_rate50_75,sum_revenue75_100,321962.6866,avg_revenue75_100,폴리에스터 폴리우레탄                ,82.8358209,197,1.470149254,23,steady,spot,인기상품,GI2A0OP22,JIGOTT
펄버튼장식러플카라원피스(GI2A0OP20),펄버튼장식러플카라원피스,카라 버튼 러플,베이지 네이비 네이비 베이지           ,134,74090000,21.77776119,239000,tagprice50_75,dc_rate50_75,sum_revenue75_100,552910.4478,avg_revenue75_100,폴리에스터 폴리우레탄                ,87.31343284,310,2.313432836,15,기타,기타,기타,GI2A0OP20,JIGOTT
카라배색A라인원피스G2IC0OPT2,카라배색라인원피스,카라  ,베이지 블랙 베이지 블랙           ,134,3051500,17.19402985,179500,tagprice50_75,dc_rate50_75,sum_revenue25_50,22772.38806,avg_revenue25_50,폴리에스터 폴리에스터                ,97.76119403,17,0.126865672,3,기타,기타,기타,G2IC0OPT2,JIGOTT
플리츠 레이어 스웻셔츠 드레스,플리츠레이어스웻셔츠드레스,플리츠 셔츠 ,#BE              ,84,7035000,0,335000,tagprice75_100,dc_rate0_25,sum_revenue25_50,83750,avg_revenue50_75,면 폴리에스터  폴리에스터  면              ,82.14285714,21,0.25,15,steady,기타,기타,SY1I0WOP533WM1,SYSTEM
컬러 슬리브 벨티드 드레스,컬러슬리브벨티드드레스,벨트  ,#CECBBC #BEAC             ,84,13875000,8.928571429,375000,tagprice75_100,dc_rate0_25,sum_revenue50_75,165178.5714,avg_revenue75_100,면 레이온  면               ,72.61904762,37,0.44047619,23,steady,기타,인기상품,SY1I1WOP543W,SYSTEM
프릴 디테일 프린트 드레스,프릴디테일프린트드레스,프린트 프릴 ,#ECE #             ,85,14850000,0,495000,tagprice75_100,dc_rate0_25,sum_revenue50_75,174705.8824,avg_revenue75_100,폴리에스터                ,75.29411765,30,0.352941176,21,steady,기타,인기상품,SY1I1WOP546W,SYSTEM
텍스처 블록 롱 드레스,텍스처블록롱드레스,롱  ,#FFF #             ,85,12510000,0,695000,tagprice75_100,dc_rate0_25,sum_revenue50_75,147176.4706,avg_revenue75_100,아세테이트 폴리에스터  폴리우레탄  견  폴리에스터  레이온  폴리에스터  아세테이트  폴리에스터  폴리우레탄  견  폴리에스터  레이온     ,84.70588235,18,0.211764706,13,steady,기타,기타,TM1I3WOP642W,TIME
코럴 여성 스트라이프 플레어 원피스,코럴여성스트라이프플레어원피스,스트라이프 플레어 ,코럴              ,5,0,24,149000,tagprice25_50,dc_rate75_100,sum_revenue0_25,0,avg_revenue0_25,면 폴리에스터  폴리에스터               ,100,0,0,0,기타,기타,기타,BO8442C037,BEANPOLEOUTDOOR
네이비 시어서커 코쿤 원피스,네이비시어서커코쿤원피스,기타  ,남색              ,51,6462000,14.11764706,359000,tagprice75_100,dc_rate25_50,sum_revenue25_50,126705.8824,avg_revenue50_75,면 폴리에스터  폴리우레탄  면  견             ,72.54901961,18,0.352941176,14,steady,기타,기타,BF8471U01R,BEANPOLELADIES
[LIME BEANPOLE] 브라운 오픈 칼라 버튼 다운 원피스,브라운오픈칼라버튼다운원피스,버튼  ,밤색              ,25,518000,21.6,259000,tagprice50_75,dc_rate50_75,sum_revenue0_25,20720,avg_revenue0_25,면 폴리에스터                ,92,2,0.08,2,기타,기타,기타,BF8271N03D,BEANPOLELADIES
[LIME BEANPOLE] 베이지 오픈 칼라 버튼 다운 원피스,베이지오픈칼라버튼다운원피스,버튼  ,베이지              ,19,518000,20,259000,tagprice50_75,dc_rate50_75,sum_revenue0_25,27263.15789,avg_revenue25_50,면 폴리우레탄                ,89.47368421,2,0.105263158,2,기타,기타,기타,BF8271N01A,BEANPOLELADIES
[리넨 블렌디드] 블루 브이넥 리본타이 셔츠 원피스,리넨블렌디드블루브이넥리본타이셔츠원피스,리본 셔츠 린넨,남색              ,43,4491000,17.01023256,49900,tagprice0_25,dc_rate50_75,sum_revenue25_50,104441.8605,avg_revenue50_75,면 마                ,23.25581395,90,2.093023256,5,steady,기타,기타,328371WY4R,8SECONDS
그레이 밴드넥 아우터형 원피스,그레이밴드넥아우터형원피스,기타  ,그레이              ,25,1077000,15.6,359000,tagprice75_100,dc_rate50_75,sum_revenue0_25,43080,avg_revenue25_50,모달 레이온  폴리에스터               ,88,3,0.12,3,기타,기타,기타,BF8371U02H,BEANPOLELADIES
블랙 시어서커 깅엄 체크 슬리브리스 원피스,블랙시어서커깅엄체크슬리브리스원피스,체크 깅엄 ,검정색              ,40,4927000,11.25,379000,tagprice75_100,dc_rate25_50,sum_revenue25_50,123175,avg_revenue50_75,면 폴리우레탄  면               ,77.5,13,0.325,9,steady,기타,기타,BF8471C145,BEANPOLELADIES
네이비 여성 스트라이프 플레어 원피스,네이비여성스트라이프플레어원피스,스트라이프 플레어 ,남색              ,48,1192000,19.375,149000,tagprice25_50,dc_rate50_75,sum_revenue0_25,24833.33333,avg_revenue25_50,면 폴리에스터  폴리에스터               ,85.41666667,8,0.166666667,7,steady,기타,기타,BO8442C03R,BEANPOLEOUTDOOR
핑크 퍼프 소매 H라인 원피스,핑크퍼프소매라인원피스,기타  ,분홍색              ,45,6462000,14.44444444,359000,tagprice75_100,dc_rate25_50,sum_revenue25_50,143600,avg_revenue75_100,면 폴리우레탄  면               ,73.33333333,18,0.4,12,steady,기타,기타,BF8471C12X,BEANPOLELADIES
네이비 올오버 프린트 셔츠 원피스,네이비올오버프린트셔츠원피스,프린트 셔츠 ,남색              ,49,4389000,22.65306122,399000,tagprice75_100,dc_rate50_75,sum_revenue25_50,89571.42857,avg_revenue50_75,폴리에스터 폴리에스터                ,81.63265306,11,0.224489796,9,steady,기타,기타,BF8471C06R,BEANPOLELADIES
