ID,COLLECT_SITE_CODE,ITEM_CLASS_CODE_VIEW,TYPE_CODE_VIEW,GROUP_CODE_VIEW,ITEM_CODE_VIEW,GOODS_CODE,GOODS_NAME,SIZE
225934,DEF_SSG,ACC,WOMEN,UNDERWEARE,UNCLASSIFIED,DWA14851DWA14852SK,"LIFE STYLE 여성 팬티 1 , 팬티 2 (COFFEE) / 사계절, 속옷,언더웨어 (DWA14851,DWA14852)SK",1000028566513:L(100)
227758,DEF_SSG,ACC,MEN,UNDERWEARE,UNDERWEARE,B8177111,2016년 남자 F/W 신상 테크핏 기모 이너웨어 (B81771 / 블랙),1000019223467:M(95)
227759,DEF_SSG,ACC,MEN,UNDERWEARE,UNDERWEARE,B8177111,2016년 남자 F/W 신상 테크핏 기모 이너웨어 (B81771 / 블랙),1000019223467:L(100)
227760,DEF_SSG,ACC,MEN,UNDERWEARE,UNDERWEARE,B8177111,2016년 남자 F/W 신상 테크핏 기모 이너웨어 (B81771 / 블랙),1000019223467:XL(105)
227761,DEF_SSG,ACC,MEN,UNDERWEARE,UNDERWEARE,B8177111,2016년 남자 F/W 신상 테크핏 기모 이너웨어 (B81771 / 블랙),1000019223467:2XL(110)
229080,DEF_SSG,ACC,WOMEN,UNDERWEARE,UNDERWEARE,브리즈브라브리즈HAM팬티2,"기능성 속옷 여성 브라,팬티 -  브리즈브라,브리즈HAM팬티2",1000022841271:브라:75A
229081,DEF_SSG,ACC,WOMEN,UNDERWEARE,UNDERWEARE,브리즈브라브리즈HAM팬티2,"기능성 속옷 여성 브라,팬티 -  브리즈브라,브리즈HAM팬티2",1000022841271:브라:75B
229082,DEF_SSG,ACC,WOMEN,UNDERWEARE,UNDERWEARE,브리즈브라브리즈HAM팬티2,"기능성 속옷 여성 브라,팬티 -  브리즈브라,브리즈HAM팬티2",1000022841271:브라: 80A
229083,DEF_SSG,ACC,WOMEN,UNDERWEARE,UNDERWEARE,브리즈브라브리즈HAM팬티2,"기능성 속옷 여성 브라,팬티 -  브리즈브라,브리즈HAM팬티2",1000022841271:브라:80B
229084,DEF_SSG,ACC,WOMEN,UNDERWEARE,UNDERWEARE,브리즈브라브리즈HAM팬티2,"기능성 속옷 여성 브라,팬티 -  브리즈브라,브리즈HAM팬티2",1000022841271:브라:85A
229085,DEF_SSG,ACC,WOMEN,UNDERWEARE,UNDERWEARE,브리즈브라브리즈HAM팬티2,"기능성 속옷 여성 브라,팬티 -  브리즈브라,브리즈HAM팬티2",1000022841271:브라:85B
229086,DEF_SSG,ACC,WOMEN,UNDERWEARE,UNDERWEARE,브리즈브라브리즈HAM팬티2,"기능성 속옷 여성 브라,팬티 -  브리즈브라,브리즈HAM팬티2",1000022841271:팬티:90
229087,DEF_SSG,ACC,WOMEN,UNDERWEARE,UNDERWEARE,브리즈브라브리즈HAM팬티2,"기능성 속옷 여성 브라,팬티 -  브리즈브라,브리즈HAM팬티2",1000022841271:팬티:95
229088,DEF_SSG,ACC,WOMEN,UNDERWEARE,UNDERWEARE,브리즈브라브리즈HAM팬티2,"기능성 속옷 여성 브라,팬티 -  브리즈브라,브리즈HAM팬티2",1000022841271:팬티:100
229204,DEF_SSG,ACC,MEN,UNDERWEARE,UNCLASSIFIED,신JWICX18111DOV,(코오롱스포츠) FRESH CUPRUS BASIC 런닝 JWICX18111DOV,1000027511747:95
229205,DEF_SSG,ACC,MEN,UNDERWEARE,UNCLASSIFIED,신JWICX18111DOV,(코오롱스포츠) FRESH CUPRUS BASIC 런닝 JWICX18111DOV,1000027511747:100
229206,DEF_SSG,ACC,MEN,UNDERWEARE,UNCLASSIFIED,신JWICX18111DOV,(코오롱스포츠) FRESH CUPRUS BASIC 런닝 JWICX18111DOV,1000027511747:105
229207,DEF_SSG,ACC,MEN,UNDERWEARE,UNCLASSIFIED,신JWICX18111DOV,(코오롱스포츠) FRESH CUPRUS BASIC 런닝 JWICX18111DOV,1000027511747:110
229654,DEF_SSG,ACC,MEN,UNDERWEARE,UNCLASSIFIED,신JWIBX18113MNA,(코오롱스포츠) 남성 FRESH CUPRUS BASIC 드로즈팬티 JWIBX18113MNA,1000027511134:95
229655,DEF_SSG,ACC,MEN,UNDERWEARE,UNCLASSIFIED,신JWIBX18113MNA,(코오롱스포츠) 남성 FRESH CUPRUS BASIC 드로즈팬티 JWIBX18113MNA,1000027511134:100
229656,DEF_SSG,ACC,MEN,UNDERWEARE,UNCLASSIFIED,신JWIBX18113MNA,(코오롱스포츠) 남성 FRESH CUPRUS BASIC 드로즈팬티 JWIBX18113MNA,1000027511134:105
229657,DEF_SSG,ACC,MEN,UNDERWEARE,UNCLASSIFIED,신JWIBX18113MNA,(코오롱스포츠) 남성 FRESH CUPRUS BASIC 드로즈팬티 JWIBX18113MNA,1000027511134:110
231017,DEF_SSG,ACC,MEN,UNDERWEARE,UNDERWEARE,DMA16870DMA16871GJ,"HIKE TECH 기능성 남성 X-STATIC 민소매,사각 팬티(DMA16870,DMA16871)",1000022901742:95
231018,DEF_SSG,ACC,MEN,UNDERWEARE,UNDERWEARE,DMA16870DMA16871GJ,"HIKE TECH 기능성 남성 X-STATIC 민소매,사각 팬티(DMA16870,DMA16871)",1000022901742:100
231019,DEF_SSG,ACC,MEN,UNDERWEARE,UNDERWEARE,DMA16870DMA16871GJ,"HIKE TECH 기능성 남성 X-STATIC 민소매,사각 팬티(DMA16870,DMA16871)",1000022901742:105
233753,DEF_SSG,ACC,WOMEN,UNDERWEARE,UNDERWEARE,GN23490J5,18 S/S 파타고니아 우먼즈 크로스 베타 탱크 탑 Patagonia Womens Cross Beta Tank Top(23490J5),1000025449637:XS(80~85)
233754,DEF_SSG,ACC,WOMEN,UNDERWEARE,UNDERWEARE,GN23490J5,18 S/S 파타고니아 우먼즈 크로스 베타 탱크 탑 Patagonia Womens Cross Beta Tank Top(23490J5),1000025449637:S(85~90)
233755,DEF_SSG,ACC,WOMEN,UNDERWEARE,UNDERWEARE,GN23490J5,18 S/S 파타고니아 우먼즈 크로스 베타 탱크 탑 Patagonia Womens Cross Beta Tank Top(23490J5),1000025449637:M(90~95)
234396,DEF_SSG,ACC,WOMEN,UNDERWEARE,UNCLASSIFIED,DWSW388311,여성 베이직 브라탑(DWSW38831),1000028068186:S
234397,DEF_SSG,ACC,WOMEN,UNDERWEARE,UNCLASSIFIED,DWSW388311,여성 베이직 브라탑(DWSW38831),1000028068186:M
234398,DEF_SSG,ACC,WOMEN,UNDERWEARE,UNCLASSIFIED,DWSW388311,여성 베이직 브라탑(DWSW38831),1000028068186:L
